SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,Churn_Binary,ServicePenetration,ChargesTenureRatio,LongTermContract,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.43991649313097614,0,1,-1.2774445836787656,1,0.18905624809997262,1,-1.0527767083528987,3.377089654598796,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,1.0436161483629645,0,-0.14828854293375057,1,0.5743258496741952,-0.5444520820763701,1.1059697970194269,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False
-0.43991649313097614,1,1,-0.9924020376385531,0,-1.4527991880641573,0,-1.0527767083528987,-0.39346804778621347,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,0,-0.21871512695797646,0,0.15249671409631763,0,1.11669336901656,-0.3776574846163175,1.1059697970194269,True,False,False,False,False,True,False,True,True,True,False,True,True,False,False
-0.43991649313097614,1,0,0.06632741908223598,0,0.8005975441611056,0,0.03195833033183052,-0.3705734423557339,-0.9041838237309792,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True
-0.43991649313097614,0,0,-0.0965540357978854,1,1.071470455188184,0,0.5743258496741952,-0.302874144585935,1.1059697970194269,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False
-0.43991649313097614,0,0,0.025607055362205634,1,0.05445069108651675,0,0.5743258496741952,-0.4377188901816532,-0.9041838237309792,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False
-0.43991649313097614,0,1,-1.2774445836787656,0,-1.329826210051864,1,-1.5951442276952634,0.7572224648176414,-0.9041838237309792,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,1,-0.748079855318371,0,0.14751132309581955,0,0.5743258496741952,-0.13269157623347713,-0.9041838237309792,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True
-0.43991649313097614,0,1,-0.6666391278783103,1,0.4898415051300408,0,-0.5104091890105341,-0.12545257305752539,1.1059697970194269,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False
-0.43991649313097614,0,0,0.6771328748826912,0,1.1927816362003112,0,1.11669336901656,-0.43083284461397,1.1059697970194269,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False
-0.43991649313097614,1,1,-0.5444780367182193,0,1.2808568772091153,1,1.11669336901656,-0.06944022394919105,-0.9041838237309792,True,False,True,True,False,False,False,True,True,True,True,False,False,True,False
-0.43991649313097614,1,1,1.5322605130033284,0,0.4964886931307054,0,1.6590608883589244,-0.5329291021043598,1.1059697970194269,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False
-0.43991649313097614,1,1,-0.015113308357824713,0,-0.11172900893009581,0,0.5743258496741952,-0.4483055746682229,-0.9041838237309792,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
-0.43991649313097614,0,0,-0.5851984004382496,1,0.16745288709781284,0,-1.0527767083528987,-0.2404270644938162,-0.9041838237309792,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,0.18848851024232702,1,-0.8046983579993692,0,0.03195833033183052,-0.5392844238717079,1.1059697970194269,True,True,False,False,False,True,True,False,True,False,False,False,False,False,True
-0.43991649313097614,0,0,-1.1552834925186746,1,0.36188313611724954,0,-1.0527767083528987,1.0730970428415838,-0.9041838237309792,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,0,-0.6666391278783103,0,0.8620840331672525,0,0.5743258496741952,-0.04991514861281194,-0.9041838237309792,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False
-0.43991649313097614,1,0,-0.62591876415828,1,0.5230774451333633,0,-0.5104091890105341,-0.1488706733938081,-0.9041838237309792,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
-0.43991649313097614,0,1,-0.5444780367182193,1,-0.1383177609327537,0,0.5743258496741952,-0.31422869004034043,-0.9041838237309792,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
-0.43991649313097614,1,0,1.125056875803025,0,1.2093996062019723,0,0.5743258496741952,-0.47151282136070277,1.1059697970194269,True,False,True,True,False,False,False,True,False,True,True,False,True,False,False
-0.43991649313097614,1,1,0.758573602322752,1,-1.3231790220511994,0,-1.0527767083528987,-0.6066210381609253,1.1059697970194269,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,1,-0.1779947632379461,1,-1.477726143066649,0,-1.0527767083528987,-0.5813748848845457,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,0,0.43281069256250915,1,-0.1582593249347472,0,0.03195833033183052,-0.505285644839181,1.1059697970194269,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
-0.43991649313097614,1,0,0.3920903288424788,0,-1.479387940066815,0,-1.0527767083528987,-0.6076388834793697,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-1.1960038562387048,1,0.45660556512671835,1,-0.5104091890105341,1.5884713543543314,-0.9041838237309792,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,0,-0.6651074099854147,0,-1.0527767083528987,1.9037726572820415,-0.9041838237309792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,-1.1960038562387048,0,-1.4926823160681442,1,-1.0527767083528987,-0.09265786534659512,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,1.247217966963116,0,1.1047063951915064,0,1.11669336901656,-0.4860679001359424,1.1059697970194269,False,False,True,True,False,True,True,True,False,True,False,False,True,False,False
2.273158691738958,0,0,-1.1960038562387048,1,0.50313588113137,1,-0.5104091890105341,1.6286006110905857,-0.9041838237309792,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.43991649313097614,1,0,1.4508197855632678,1,1.4270950132237343,0,1.6590608883589244,-0.4826718683158712,-0.9041838237309792,True,False,True,True,False,True,True,False,True,True,True,False,False,True,False
2.273158691738958,0,0,-0.0965540357978854,1,1.1612074931971548,1,0.5743258496741952,-0.29288806226447084,-0.9041838237309792,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False
-0.43991649313097614,0,0,1.125056875803025,0,1.327387193213767,0,1.11669336901656,-0.46484027515865584,1.1059697970194269,False,False,True,True,False,False,True,True,False,True,True,False,False,True,False
-0.43991649313097614,0,0,-0.7073594915983407,1,-0.2047896409393986,1,0.03195833033183052,-0.24170939036696718,-0.9041838237309792,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
2.273158691738958,0,0,0.5142514200025698,1,0.9684390411778845,0,0.03195833033183052,-0.427587609069212,-0.9041838237309792,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False
-0.43991649313097614,1,0,1.5322605130033284,0,0.720831288153132,0,2.201428407701289,-0.5220288009788179,1.1059697970194269,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False
-0.43991649313097614,1,0,-0.9109613101984924,1,1.1213243651931677,1,0.5743258496741952,0.36505018307697734,-0.9041838237309792,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False
-0.43991649313097614,0,0,-1.1552834925186746,0,-1.5076384890696393,0,-1.0527767083528987,-0.21677192368086648,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,-1.2774445836787656,1,-0.4756625519664766,1,-0.5104091890105341,2.230539462134396,-0.9041838237309792,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.43991649313097614,1,0,1.4508197855632678,1,-1.3231790220511994,0,-1.0527767083528987,-0.6201748080643192,1.1059697970194269,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,1,1,-0.4223169455581282,0,0.3402797751150897,0,-0.5104091890105341,-0.28775833559692326,-0.9041838237309792,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,1,0.22920887396235737,1,0.9933659961803764,1,0.5743258496741952,-0.3833744862628089,-0.9041838237309792,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,1,1.1794872601989819,1,0.5743258496741952,5.085449441370752,-0.9041838237309792,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False
-0.43991649313097614,1,0,-0.5851984004382496,0,0.44663478312572175,0,0.03195833033183052,-0.18973747703749536,-0.9041838237309792,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False
-0.43991649313097614,0,0,-0.13727439951791576,1,0.9784098231788811,0,0.5743258496741952,-0.30161663792323207,-0.9041838237309792,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False
-0.43991649313097614,0,0,-0.6666391278783103,1,0.787303168159777,1,0.03195833033183052,-0.06509007763072316,-0.9041838237309792,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,1,0.16911468409797886,1,-1.0527767083528987,3.3426931488248632,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-0.8295205827584317,0,0.5629605731373504,1,0.03195833033183052,0.05892929952249618,-0.9041838237309792,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.43991649313097614,0,0,-0.055833672077855064,1,-0.4889569279678058,0,0.03195833033183052,-0.4823057823169186,1.1059697970194269,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False
-0.43991649313097614,0,0,-1.1552834925186746,1,0.50313588113137,1,-0.5104091890105341,1.1705538092010577,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
-0.43991649313097614,1,0,0.6364125111626608,1,0.15914390209698223,0,0.5743258496741952,-0.4988934679776679,1.1059697970194269,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True
-0.43991649313097614,0,0,-0.7073594915983407,1,-1.3082228490497045,1,-1.0527767083528987,-0.47961855530333014,-0.9041838237309792,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,0,0.7178532386027215,1,0.8421424691652587,0,1.11669336901656,-0.459076197688343,1.1059697970194269,True,False,False,True,False,True,True,True,True,False,False,True,True,False,False
-0.43991649313097614,0,0,-1.0331224013585834,1,-0.6684310039857471,0,-1.0527767083528987,-0.021715072187860424,-0.9041838237309792,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.273158691738958,1,0,0.35136996512244845,1,0.6310942501441613,1,0.03195833033183052,-0.4330058302168311,-0.9041838237309792,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False
-0.43991649313097614,1,1,1.4508197855632678,0,0.5180920541328647,0,0.03195833033183052,-0.5281184592780471,1.1059697970194269,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
2.273158691738958,1,0,-0.2594354906780068,1,1.1080299891918384,0,0.5743258496741952,-0.24505349509498833,-0.9041838237309792,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False
-0.43991649313097614,0,0,1.002895784642934,0,-0.3792783259568415,0,0.5743258496741952,-0.5561705487570956,1.1059697970194269,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False
-0.43991649313097614,0,0,-1.1960038562387048,0,-1.502653098069141,0,-1.0527767083528987,-0.10125699179007815,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,0,-1.4577845790646555,1,-1.0527767083528987,0.5365115527682444,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,1,-0.5444780367182193,1,-0.5255164619714603,0,-0.5104091890105341,-0.38101523875139176,1.1059697970194269,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.43991649313097614,0,0,-1.1960038562387048,1,-0.3510277769540174,0,-0.5104091890105341,0.8919421124322086,-0.9041838237309792,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.43991649313097614,0,0,1.0843365120829946,0,-1.3397969920528607,0,-1.0527767083528987,-0.6149114780141295,1.1059697970194269,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,0,-1.2774445836787656,1,0.15415851109648415,1,-1.0527767083528987,3.316895769494415,-0.9041838237309792,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,0,0.3920903288424788,1,-0.8179927340006982,0,-0.5104091890105341,-0.5545776071304359,-0.9041838237309792,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.43991649313097614,0,0,-1.0331224013585834,1,0.33695618111475767,1,-1.0527767083528987,0.411824219337741,-0.9041838237309792,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,0,1.4100994218432374,0,-1.3015756610490399,0,-1.0527767083528987,-0.6184691558172174,1.1059697970194269,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,0,-1.2774445836787656,1,0.1857326540996401,0,-1.0527767083528987,3.3713569036364732,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,0,1.369379058123207,0,0.895319973170575,0,2.201428407701289,-0.5047100361943888,1.1059697970194269,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False
-0.43991649313097614,0,0,1.1657772395230555,0,0.8122301231622688,0,0.03195833033183052,-0.4966781126024981,-0.9041838237309792,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
-0.43991649313097614,1,1,-1.1552834925186746,0,-1.3514295710540236,0,-1.0527767083528987,-0.10899620558921283,1.1059697970194269,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
2.273158691738958,1,0,0.3920903288424788,1,0.31202922611226586,1,-0.5104091890105341,-0.4639201500518554,-0.9041838237309792,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.43991649313097614,1,1,1.2879383306831464,1,-0.3626603559551803,0,-0.5104091890105341,-0.5666461247198107,1.1059697970194269,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2.273158691738958,1,0,0.880734693482843,1,1.6896589392499817,0,2.201428407701289,-0.42064939426817255,1.1059697970194269,False,False,True,True,False,True,True,True,True,True,True,True,False,False,False
-0.43991649313097614,0,0,-1.2774445836787656,1,-1.4960059100684764,0,-1.0527767083528987,0.4705849167015414,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,1,1,0.880734693482843,1,-1.3530913680541898,0,-1.0527767083528987,-0.6114978853956559,1.1059697970194269,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,0,1,-0.5851984004382496,0,-1.3115464430500368,0,-1.0527767083528987,-0.508961188518373,1.1059697970194269,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,0,-1.1960038562387048,0,0.6493740171459885,0,0.03195833033183052,1.7547211322616694,-0.9041838237309792,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,1,0.1774236690988095,1,-1.0527767083528987,3.3570250262306685,-0.9041838237309792,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,1,1.6137012404433893,0,0.830509890164096,0,2.201428407701289,-0.5206705493520127,1.1059697970194269,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False
2.273158691738958,1,0,1.125056875803025,1,1.1030445981913404,0,1.11669336901656,-0.4775275108949423,1.1059697970194269,True,False,False,True,False,False,True,True,False,True,True,True,False,True,False
-0.43991649313097614,1,1,-0.8702409464784621,1,-1.4876969250676457,0,-1.0527767083528987,-0.470541699612987,1.1059697970194269,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,0,1,-0.8295205827584317,1,0.4499583771260538,1,-0.5104091890105341,0.028942602181119572,-0.9041838237309792,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,1,1.1657772395230555,0,1.300798441211109,0,1.6590608883589244,-0.46949377739406795,1.1059697970194269,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False
-0.43991649313097614,0,0,0.26992923768238775,0,-1.46443176706532,0,-1.0527767083528987,-0.602299425897021,1.1059697970194269,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,0,0.9214550572028734,1,1.0648232671875193,1,0.03195833033183052,-0.46344400794535023,-0.9041838237309792,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False
-0.43991649313097614,0,0,-0.62591876415828,1,0.9850570111795457,1,0.5743258496741952,-0.060331519642390544,-0.9041838237309792,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False
-0.43991649313097614,0,0,0.18848851024232702,0,-1.4827115340671475,0,-1.0527767083528987,-0.6008360657829546,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,1,0,1.6137012404433893,1,-1.288281285047711,0,-1.0527767083528987,-0.620797364104897,1.1059697970194269,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
2.273158691738958,1,0,1.6137012404433893,0,0.4183842341228973,0,1.11669336901656,-0.5401461964568876,1.1059697970194269,True,False,True,False,False,False,True,True,True,True,False,False,True,False,False
-0.43991649313097614,0,0,-0.9924020376385531,0,0.042818112085353605,0,0.5743258496741952,0.17980704844598655,-0.9041838237309792,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
-0.43991649313097614,1,1,-0.4223169455581282,0,-1.491020519067978,0,-1.0527767083528987,-0.5624318817046992,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,-1.2774445836787656,0,0.6493740171459885,1,0.03195833033183052,4.171075662880392,-0.9041838237309792,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-0.43991649313097614,0,0,0.22920887396235737,0,0.11261358609233106,0,0.5743258496741952,-0.46128110190462074,-0.9041838237309792,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
-0.43991649313097614,0,1,-0.62591876415828,0,0.534710024134526,0,1.6590608883589244,-0.14664127024179405,1.1059697970194269,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False
2.273158691738958,0,0,1.5322605130033284,1,0.356897745116751,0,1.11669336901656,-0.5397115116935858,1.1059697970194269,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False
2.273158691738958,1,1,1.6137012404433893,0,0.9202469281730669,1,2.201428407701289,-0.5164298842565965,1.1059697970194269,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False
-0.43991649313097614,0,0,-0.1779947632379461,1,0.5264010391336954,0,-0.5104091890105341,-0.342971517279017,-0.9041838237309792,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
-0.43991649313097614,0,0,-0.7073594915983407,1,0.612814483142334,0,0.03195833033183052,-0.06542729827556563,-0.9041838237309792,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
-0.43991649313097614,1,1,1.6137012404433893,1,0.7573908221567865,0,2.201428407701289,-0.524125906096426,1.1059697970194269,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False
2.273158691738958,1,0,-0.8702409464784621,1,1.156222102196656,1,0.5743258496741952,0.2895255321415381,-0.9041838237309792,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False
2.273158691738958,0,0,-0.9924020376385531,1,0.5480044001358552,1,-0.5104091890105341,0.3734466365066409,-0.9041838237309792,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False
-0.43991649313097614,1,0,1.002895784642934,1,1.4835961112293827,0,1.6590608883589244,-0.4453703103301479,1.1059697970194269,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False
-0.43991649313097614,1,1,-1.2774445836787656,0,-1.4893587220678117,1,-1.0527767083528987,0.48205041862618536,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,0,0.5549717837226001,0,-0.6385186579827569,0,0.03195833033183052,-0.5505156084277911,-0.9041838237309792,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False
-0.43991649313097614,1,0,-0.0965540357978854,0,-1.46443176706532,0,-1.0527767083528987,-0.5850734338924953,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
2.273158691738958,1,0,-0.9109613101984924,0,0.3502505571160864,0,-0.5104091890105341,0.12323232430266738,-0.9041838237309792,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,0,-0.38159658183809786,1,1.1462513201956595,1,1.11669336901656,-0.1874871208483382,-0.9041838237309792,True,False,True,True,False,True,True,True,False,True,False,False,False,True,False
-0.43991649313097614,0,0,-0.015113308357824713,1,0.9518210711762233,0,1.11669336901656,-0.3371249499444023,-0.9041838237309792,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False
-0.43991649313097614,0,0,-0.7888002190384014,1,0.29873485011093664,0,-0.5104091890105341,-0.05764713625527147,-0.9041838237309792,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0,0,0.26992923768238775,1,0.5214156481331973,1,0.03195833033183052,-0.43103349089765125,1.1059697970194269,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
-0.43991649313097614,0,0,0.47353105628253944,1,0.7773323861587803,0,0.5743258496741952,-0.4370369550998606,-0.9041838237309792,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False
2.273158691738958,0,0,-0.9516816739185228,0,-0.5172074769706297,0,-0.5104091890105341,-0.09753070366456887,-0.9041838237309792,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.43991649313097614,1,0,1.4100994218432374,0,-1.4993295040688086,0,-1.0527767083528987,-0.628501470001281,1.1059697970194269,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1,1,-0.9516816739185228,1,0.48485611412954227,1,-0.5104091890105341,0.24815417936344772,-0.9041838237309792,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
-0.43991649313097614,0,0,-0.7073594915983407,1,0.4981504901308714,1,-0.5104091890105341,-0.09014978680057928,-0.9041838237309792,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
-0.43991649313097614,1,0,1.5729808767233588,1,1.3423433662152622,0,1.11669336901656,-0.4941892973325652,1.1059697970194269,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False
-0.43991649313097614,0,0,-1.2774445836787656,0,-0.5238546649712943,0,-0.5104091890105341,2.1474145731807264,-0.9041838237309792,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-0.43991649313097614,1,1,-0.0965540357978854,1,1.1728400721983174,1,0.5743258496741952,-0.29159357011168846,-0.9041838237309792,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,1,0.15249671409631763,1,-1.0527767083528987,3.3140293940132532,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,1,0,-0.62591876415828,1,-0.4972659129686364,0,0.03195833033183052,-0.344421178441903,-0.9041838237309792,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True
-0.43991649313097614,0,0,-1.1960038562387048,0,0.6992279271509723,1,0.03195833033183052,1.7977167644790844,-0.9041838237309792,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
-0.43991649313097614,1,1,1.4100994218432374,1,0.4964886931307054,1,1.11669336901656,-0.5272509713873292,1.1059697970194269,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,0,-1.4561227820644893,0,-1.0527767083528987,0.5393779282494053,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.273158691738958,0,0,-1.2774445836787656,0,-0.47233895796614456,1,-1.0527767083528987,2.236272213096717,-0.9041838237309792,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2.273158691738958,1,0,-0.015113308357824713,0,0.4831943171293762,0,-0.5104091890105341,-0.3861139127133358,-0.9041838237309792,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
-0.43991649313097614,1,1,0.35136996512244845,0,-1.504314895069307,0,-1.0527767083528987,-0.608400710849778,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,1,0,-1.2774445836787656,1,0.5247392421335293,1,-0.5104091890105341,3.9560975017933173,-0.9041838237309792,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.43991649313097614,0,0,-1.2774445836787656,0,-0.6850489739874083,0,-1.0527767083528987,1.8693761515081095,-0.9041838237309792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,1,-0.8295205827584317,1,0.6560212051466532,1,0.03195833033183052,0.08362422674480635,-0.9041838237309792,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False
-0.43991649313097614,1,1,1.2064976032430856,1,1.3539759452164248,0,1.11669336901656,-0.46963173914277717,-0.9041838237309792,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False
-0.43991649313097614,0,0,-0.4223169455581282,1,0.6493740171459885,1,0.03195833033183052,-0.24139782781466707,-0.9041838237309792,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
-0.43991649313097614,0,1,-0.62591876415828,1,0.9285559131738974,0,0.5743258496741952,-0.07116004923788762,-0.9041838237309792,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False
-0.43991649313097614,1,1,1.6137012404433893,1,-1.2799723000468803,0,-1.0527767083528987,-0.6204047099293954,1.1059697970194269,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,1,0.9621754209229036,1,1.069808658188018,0,0.5743258496741952,-0.46661929105981936,-0.9041838237309792,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False
-0.43991649313097614,0,0,-0.9516816739185228,1,-1.4727407520661506,0,-1.0527767083528987,-0.4271638839980839,-0.9041838237309792,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,1,0,1.6137012404433893,1,1.6963061272506461,0,2.201428407701289,-0.47975598426475574,1.1059697970194269,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False
-0.43991649313097614,0,0,-0.5037576729981889,1,1.4437129832253957,0,2.201428407701289,-0.07088706109682466,-0.9041838237309792,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False
-0.43991649313097614,1,1,-0.5444780367182193,0,-1.481049737066981,0,-1.0527767083528987,-0.5458318289181493,1.1059697970194269,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0,0,-1.2367242199587352,1,0.09931921009100189,1,-1.0527767083528987,1.9276591196250497,-0.9041838237309792,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0,0,0.8400143297628127,0,-0.32776261895169184,0,0.5743258496741952,-0.545067462123173,1.1059697970194269,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False
2.273158691738958,0,0,-0.21871512695797646,1,0.6809481601491449,1,-0.5104091890105341,-0.3125498129728033,-0.9041838237309792,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
-0.43991649313097614,0,0,-1.0738427650786138,0,-1.4827115340671475,0,-1.0527767083528987,-0.33159073581194426,-0.9041838237309792,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.43991649313097614,1,1,-0.9516816739185228,1,0.8504514541660894,0,0.03195833033183052,0.3742747005345318,1.1059697970194269,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False
